order_id,order_datetime,city,dark_store_id,category,order_value_inr,promised_delivery_min,actual_delivery_min,delivery_partner_id,customer_rating
ORD104790,2026-05-17 14:28:00,Gurugram,GGN-DS-02,Frozen Food,219.5,10,7.2,DP137,5.0
ORD101911,2026-06-03 20:11:00,Noida,NOI-DS-02,Frozen Food,72.44,10,22.0,DP152,4.0
ORD100842,2026-05-16 11:00:00,Chennai,CHN-DS-01,Snacks,163.73,10,17.6,DP178,4.0
ORD104048,2026-06-08 19:23:00,Chennai,CHN-DS-01,Frozen Food,436.67,10,7.5,DP186,4.0
ORD103366,2026-05-20 07:04:00, hyderabad ,HYD-DS-02,Bakery,322.93,15,11.8,DP134,4.0
ORD101727,2026-05-17 10:21:00,Chennai,CHN-DS-01,Dairy & Breakfast,493.34,15,12.6,DP225,3.0
ORD105836,2026-05-17 18:16:00, bengaluru ,BLR-DS-02,Meat & Seafood,409.79,15,14.3,DP198,
ORD105134,2026-05-13 14:52:00,Mumbai,MUM-DS-01,Bakery,525.58,15,17.6,DP117,2.0
ORD104609,2026-06-13 18:14:00,Gurugram,GGN-DS-01,Beverages,260.18,15,16.5,DP170,4.0
ORD103599,2026-05-19 11:43:00,NOIDA,NOI-DS-01,Bakery,132.47,15,12.5,DP150,2.0
ORD101502,2026-05-30 10:36:00,Delhi,DEL-DS-02,Bakery,235.98,10,14.6,DP248,5.0
ORD100544,2026-05-27 14:17:00,Pune,PUN-DS-01,Bakery,114.36,15,19.4,DP175,4.0
ORD100988,2026-06-01 19:08:00,Bengaluru,BLR-DS-02,Bakery,200.1,15,16.0,DP155,4.0
ORD105798,2026-05-26 15:33:00, noida ,NOI-DS-02,Personal Care,335.0,10,14.9,DP143,2.0
ORD100905,2026-05-10 15:19:00,Delhi,DEL-DS-01,Frozen Food,373.87,10,5.0,DP173,5.0
ORD101231,2026-05-29 10:30:00,Chennai,CHN-DS-01,Baby Care,197.39,15,18.4,DP162,5.0
ORD101237,2026-05-09 17:24:00,GURUGRAM,GGN-DS-02,Meat & Seafood,262.46,10,6.6,DP179,4.0
ORD103578,2026-05-29 18:37:00,Chennai,CHN-DS-01,Baby Care,97.91,15,11.9,DP150,5.0
ORD104158,2026-05-15 14:14:00,Chennai,CHN-DS-01,Baby Care,188.2,15,16.2,DP244,5.0
ORD101951,2026-05-02 22:25:00,PUNE,PUN-DS-01,Snacks,291.53,15,14.8,DP240,5.0
ORD102137,2026-06-10 18:45:00,Delhi,DEL-DS-01,Household Essentials,102.73,20,19.7,DP195,5.0
ORD102063,2026-06-05 17:48:00,Noida,NOI-DS-01,Beverages,269.52,15,13.7,DP198,3.0
ORD105284,2026-06-03 22:36:00,CHENNAI,CHN-DS-01,Baby Care,77.41,20,23.0,DP204,5.0
ORD105066,2026-05-24 09:36:00,Noida,NOI-DS-01,Fruits & Vegetables,508.77,15,10.6,DP190,4.0
ORD103106,2026-06-07 15:56:00,Hyderabad,HYD-DS-01,Snacks,191.97,10,15.3,DP123,5.0
ORD105461,2026-05-18 15:37:00,Chennai,CHN-DS-01,Frozen Food,273.37,20,21.1,DP138,5.0
ORD103743,2026-06-03 08:25:00,Gurugram,GGN-DS-01,Baby Care,233.7,15,11.6,DP112,5.0
ORD105936,2026-05-08 21:50:00,Pune,PUN-DS-01,Dairy & Breakfast,199.36,15,19.8,DP109,5.0
ORD100617,2026-06-09 23:18:00,Hyderabad,HYD-DS-02,Meat & Seafood,239.09,10,7.4,DP144,5.0
ORD104828,2026-05-21 22:44:00,Delhi,DEL-DS-02,Frozen Food,147.35,15,13.9,DP244,5.0
ORD105445,2026-06-13 22:56:00,Bengaluru,BLR-DS-01,Household Essentials,68.13,15,8.9,DP171,5.0
ORD101642,2026-05-12 07:55:00,Hyderabad,HYD-DS-02,Household Essentials,34.75,15,12.9,DP188,5.0
ORD104569,2026-06-13 17:53:00,DELHI,DEL-DS-03,Baby Care,161.75,10,4.7,DP205,5.0
ORD101441,2026-05-04 07:08:00,Delhi,DEL-DS-01,Dairy & Breakfast,278.25,15,16.9,DP211,1.0
ORD102817,2026-05-05 23:12:00,Hyderabad,HYD-DS-02,Meat & Seafood,561.3,20,18.9,DP177,3.0
ORD103518,2026-06-04 18:00:00,Delhi,DEL-DS-02,Snacks,75.51,15,22.7,DP111,5.0
ORD101182,2026-06-02 10:52:00,Delhi,DEL-DS-02,Household Essentials,156.38,15,16.3,DP243,5.0
ORD101288,2026-06-10 19:13:00,Mumbai,MUM-DS-01,Personal Care,179.09,20,33.2,DP109,4.0
ORD101127,2026-05-22 19:13:00,Mumbai,MUM-DS-02,Bakery,181.16,15,27.4,DP101,5.0
ORD100215,2026-06-03 23:50:00,Pune,PUN-DS-01,Baby Care,143.0,20,14.4,DP105,5.0
ORD102554,2026-06-01 07:45:00,Noida,NOI-DS-02,Meat & Seafood,385.48,10,5.0,DP112,3.0
ORD100579,2026-06-01 21:21:00,Mumbai,MUM-DS-02,Meat & Seafood,123.21,15,22.1,DP249,5.0
ORD105170,2026-06-10 16:34:00,Delhi,DEL-DS-02,Dairy & Breakfast,166.67,15,21.3,DP238,5.0
ORD102161,2026-06-07 11:30:00,Gurugram,GGN-DS-01,Frozen Food,288.71,20,22.8,DP241,4.0
ORD102102,2026-06-01 20:48:00,GURUGRAM,GGN-DS-02,Baby Care,125.81,10,18.1,DP240,5.0
ORD103128,2026-05-25 15:28:00,Mumbai,MUM-DS-03,Meat & Seafood,235.41,10,10.5,DP142,5.0
ORD103038,2026-05-29 20:27:00,Bengaluru,BLR-DS-01,Personal Care,134.62,15,15.3,DP102,5.0
ORD102254,2026-06-04 08:38:00,Chennai,CHN-DS-01,Beverages,358.55,15,15.1,DP123,4.0
ORD100912,2026-06-13 16:17:00,Pune,PUN-DS-01,Household Essentials,183.71,10,10.2,DP236,5.0
ORD104726,2026-06-05 18:48:00,Hyderabad,HYD-DS-01,Fruits & Vegetables,110.41,15,14.2,DP248,4.0
ORD102917,2026-05-19 07:16:00,Noida,NOI-DS-01,Beverages,111.47,15,11.0,DP207,5.0
ORD102273,2026-06-06 10:31:00,Noida,NOI-DS-02,Frozen Food,553.46,15,11.4,DP243,4.0
ORD103861,2026-05-26 11:26:00,Noida,NOI-DS-01,Baby Care,588.7,15,18.4,DP138,5.0
ORD102165,2026-06-01 16:47:00,Pune,PUN-DS-01,Personal Care,131.96,15,11.2,DP105,5.0
ORD100025,2026-05-05 23:15:00,Delhi,DEL-DS-02,Personal Care,124.18,15,13.0,DP154,3.0
ORD103642,2026-05-04 14:41:00,Pune,PUN-DS-01,Fruits & Vegetables,581.04,15,16.8,DP250,4.0
ORD103659,2026-06-11 15:19:00,Mumbai,MUM-DS-03,Beverages,87.06,15,22.5,DP186,5.0
ORD103961,2026-05-21 15:03:00,Mumbai,MUM-DS-01,Dairy & Breakfast,283.54,10,13.2,DP147,4.0
ORD102989,2026-05-17 12:01:00,Noida,NOI-DS-02,Bakery,32.17,15,16.6,DP172,5.0
ORD101749,2026-05-18 23:19:00,Mumbai,MUM-DS-02,Frozen Food,439.06,10,13.7,DP146,5.0
ORD103516,2026-05-25 13:30:00,Noida,NOI-DS-02,Fruits & Vegetables,207.56,15,20.5,DP156,5.0
ORD104324,2026-05-10 21:47:00,Mumbai,MUM-DS-02,Meat & Seafood,102.71,10,16.9,DP124,5.0
ORD101562,2026-06-07 08:42:00,MUMBAI,MUM-DS-02,Snacks,217.47,15,17.8,DP120,4.0
ORD105527,2026-06-02 07:05:00,Noida,NOI-DS-01,Frozen Food,211.8,15,14.9,DP120,4.0
ORD103474,2026-05-12 21:40:00,Bengaluru,BLR-DS-01,Dairy & Breakfast,262.57,15,26.5,DP139,5.0
ORD100891,2026-05-08 07:25:00,Noida,NOI-DS-02,Frozen Food,92.07,15,18.6,DP217,1.0
ORD103849,2026-05-07 18:36:00,Bengaluru,BLR-DS-01,Frozen Food,204.24,15,14.4,DP113,5.0
ORD101071,2026-06-06 16:36:00,HYDERABAD,HYD-DS-02,Frozen Food,137.22,15,19.7,DP196,5.0
ORD103522,2026-05-10 12:53:00, gurugram ,GGN-DS-02,Household Essentials,381.77,15,25.8,DP171,4.0
ORD105352,2026-05-29 21:25:00,Delhi,DEL-DS-02,Frozen Food,333.08,15,23.9,DP118,2.0
ORD101398,2026-05-27 20:22:00,Chennai,CHN-DS-01,Household Essentials,295.96,20,34.5,DP209,5.0
ORD104550,2026-06-06 20:34:00,Gurugram,GGN-DS-01,Frozen Food,111.02,10,11.7,DP228,5.0
ORD103545,2026-05-23 14:51:00,Bengaluru,BLR-DS-02,Beverages,206.65,15,18.3,DP193,1.0
ORD102286,2026-05-20 14:33:00,Noida,NOI-DS-01,Meat & Seafood,232.15,15,17.2,DP183,4.0
ORD103174,2026-05-06 12:00:00,Chennai,CHN-DS-01,Personal Care,302.55,15,19.9,DP176,5.0
ORD104595,2026-06-13 17:23:00, hyderabad ,HYD-DS-01,Baby Care,256.47,15,15.5,DP215,5.0
ORD100293,2026-05-02 19:16:00, chennai ,CHN-DS-01,Fruits & Vegetables,240.25,15,18.4,DP248,3.0
ORD100981,2026-05-11 14:33:00,GURUGRAM,GGN-DS-01,Snacks,415.87,20,16.5,DP205,4.0
ORD105941,2026-06-05 14:19:00, noida ,NOI-DS-01,Meat & Seafood,103.63,10,9.5,DP166,5.0
ORD102240,2026-06-03 13:24:00,Chennai,CHN-DS-01,Beverages,130.51,20,36.5,DP116,5.0
ORD102291,2026-05-27 09:59:00,Hyderabad,HYD-DS-02,Beverages,124.82,10,12.4,DP243,4.0
ORD105012,2026-06-09 14:41:00,Gurugram,GGN-DS-02,Meat & Seafood,230.79,15,19.8,DP237,4.0
ORD101861,2026-05-22 21:48:00,Pune,PUN-DS-01,Dairy & Breakfast,165.93,20,26.4,DP165,4.0
ORD104187,2026-05-12 19:56:00,Chennai,CHN-DS-01,Meat & Seafood,310.1,15,23.7,DP218,
ORD103809,2026-05-29 16:17:00,Mumbai,MUM-DS-01,Household Essentials,135.42,15,11.6,DP218,
ORD102067,2026-06-07 19:28:00,Bengaluru,BLR-DS-02,Beverages,52.15,15,22.5,DP125,4.0
ORD102299,2026-05-21 08:29:00,Bengaluru,BLR-DS-01,Bakery,333.77,15,18.7,DP233,5.0
ORD105373,2026-06-13 18:41:00,Delhi,DEL-DS-01,Personal Care,236.05,15,16.9,DP243,5.0
ORD101434,2026-05-04 22:31:00,Mumbai,MUM-DS-01,Fruits & Vegetables,224.1,15,14.8,DP207,2.0
ORD102132,2026-05-26 13:22:00,Pune,PUN-DS-01,Dairy & Breakfast,120.14,10,17.9,DP108,5.0
ORD105577,2026-05-04 18:43:00, noida ,NOI-DS-01,Dairy & Breakfast,415.11,15,8.9,DP166,5.0
ORD101156,2026-05-25 13:25:00,Pune,PUN-DS-01,Dairy & Breakfast,385.94,20,33.1,DP198,5.0
ORD101616,2026-06-04 10:28:00,Hyderabad,HYD-DS-02,Beverages,217.2,20,22.1,DP106,5.0
ORD102864,2026-05-15 07:34:00,Pune,PUN-DS-01,Beverages,380.5,15,15.9,DP141,4.0
ORD105302,2026-05-31 12:32:00,Hyderabad,HYD-DS-02,Dairy & Breakfast,261.59,15,18.4,DP140,4.0
ORD104582,2026-05-14 09:45:00,Chennai,CHN-DS-01,Snacks,215.99,15,8.9,DP137,
ORD103627,2026-05-07 19:51:00,Pune,PUN-DS-01,Frozen Food,345.54,15,23.8,DP222,5.0
ORD101188,2026-06-12 22:04:00,Noida,NOI-DS-02,Household Essentials,203.28,10,7.6,DP249,5.0
ORD105781,2026-05-18 08:51:00,Gurugram,GGN-DS-02,Bakery,455.01,15,13.3,DP224,5.0
ORD105238,2026-05-22 12:39:00,Hyderabad,HYD-DS-01,Personal Care,170.55,15,19.9,DP118,4.0
ORD104543,2026-05-21 23:38:00,Bengaluru,BLR-DS-01,Beverages,63.43,15,16.4,DP155,5.0
ORD102517,2026-06-04 13:52:00,Hyderabad,HYD-DS-01,Baby Care,254.27,15,18.3,DP116,5.0
ORD104473,2026-06-11 18:29:00,Mumbai,MUM-DS-03,Dairy & Breakfast,123.45,15,20.1,DP178,4.0
ORD100985,2026-05-04 19:39:00,Bengaluru,BLR-DS-01,Bakery,110.41,20,34.5,DP166,5.0
ORD100089,2026-06-03 13:05:00,Bengaluru,BLR-DS-01,Beverages,122.33,15,18.8,DP225,3.0
ORD104101,2026-06-11 15:22:00, pune ,PUN-DS-01,Personal Care,275.34,20,27.2,DP240,4.0
ORD100346,2026-05-31 17:11:00,Pune,PUN-DS-01,Bakery,135.01,15,13.8,DP174,4.0
ORD103870,2026-05-12 12:16:00,Bengaluru,BLR-DS-01,Fruits & Vegetables,74.79,15,24.6,DP191,4.0
ORD105810,2026-05-14 15:35:00,Pune,PUN-DS-01,Dairy & Breakfast,282.55,10,11.6,DP230,5.0
ORD104228,2026-06-14 16:31:00,Bengaluru,BLR-DS-01,Bakery,278.12,15,25.8,DP187,5.0
ORD105330,2026-05-28 22:47:00,Pune,PUN-DS-01,Beverages,228.35,10,19.6,DP190,4.0
ORD102186,2026-05-30 23:18:00,DELHI,DEL-DS-01,Beverages,179.94,15,17.8,DP128,5.0
ORD104607,2026-05-10 19:59:00,Bengaluru,BLR-DS-02,Personal Care,142.04,15,17.2,DP218,
ORD100872,2026-06-10 09:24:00,Chennai,CHN-DS-01,Household Essentials,268.29,20,21.0,DP108,5.0
ORD103986,2026-05-17 19:00:00,GURUGRAM,GGN-DS-01,Household Essentials,113.05,10,18.8,DP200,4.0
ORD105886,2026-05-03 14:04:00,Hyderabad,HYD-DS-02,Dairy & Breakfast,116.39,20,22.4,DP139,5.0
ORD100705,2026-05-28 16:50:00,Gurugram,GGN-DS-01,Bakery,293.11,15,14.5,DP133,5.0
ORD104095,2026-06-12 19:21:00,Pune,PUN-DS-01,Bakery,423.65,20,29.9,DP237,5.0
ORD105938,2026-05-29 22:35:00,Delhi,DEL-DS-01,Personal Care,53.26,15,13.3,DP229,5.0
ORD102370,2026-05-19 13:04:00,Noida,NOI-DS-02,Baby Care,413.46,15,31.0,DP144,5.0
ORD100739,2026-06-03 11:29:00,Delhi,DEL-DS-03,Frozen Food,279.74,10,16.8,DP228,3.0
ORD103115,2026-05-08 20:53:00,Bengaluru,BLR-DS-02,Fruits & Vegetables,57.95,15,19.9,DP211,3.0
ORD104730,2026-06-09 14:55:00,Hyderabad,HYD-DS-01,Dairy & Breakfast,238.55,15,17.5,DP109,4.0
ORD102800,2026-05-31 20:57:00,Mumbai,MUM-DS-01,Dairy & Breakfast,241.92,20,20.9,DP186,5.0
ORD104631,2026-06-06 15:10:00,Pune,PUN-DS-01,Dairy & Breakfast,316.48,20,16.7,DP163,5.0
ORD105955,2026-06-09 15:01:00,Delhi,DEL-DS-02,Meat & Seafood,228.7,15,21.5,DP243,5.0
ORD103581,2026-05-21 21:45:00,Pune,PUN-DS-01,Snacks,77.72,20,30.1,DP194,3.0
ORD104925,2026-05-15 23:20:00,Delhi,DEL-DS-02,Bakery,167.8,15,9.1,DP102,5.0
ORD101000,2026-05-03 22:16:00,Mumbai,MUM-DS-01,Snacks,86.71,15,16.1,DP211,5.0
ORD104205,2026-05-15 12:51:00,Noida,NOI-DS-02,Dairy & Breakfast,,10,12.1,,
ORD102854,2026-05-03 23:30:00,Noida,NOI-DS-02,Baby Care,335.68,20,20.0,DP144,5.0
ORD103423,2026-06-09 22:53:00,Pune,PUN-DS-01,Beverages,498.51,15,13.6,DP203,5.0
ORD101379,2026-05-29 18:32:00,Hyderabad,HYD-DS-01,Meat & Seafood,443.0,15,20.2,DP195,3.0
ORD100146,2026-06-11 20:07:00,Chennai,CHN-DS-01,Snacks,189.42,10,17.7,DP109,5.0
ORD102905,2026-06-05 22:28:00,Chennai,CHN-DS-01,Household Essentials,377.73,20,21.0,DP156,5.0
ORD103255,2026-05-27 10:51:00,Delhi,DEL-DS-01,Bakery,394.44,15,4.0,DP179,5.0
ORD104018,2026-06-13 12:02:00,Hyderabad,HYD-DS-01,Beverages,192.11,20,28.6,DP133,5.0
ORD103994,2026-05-25 07:54:00,Gurugram,GGN-DS-02,Household Essentials,142.83,15,13.6,DP141,4.0
ORD101848,2026-05-21 18:04:00,PUNE,PUN-DS-01,Snacks,141.93,15,13.0,DP163,4.0
ORD105846,2026-05-26 22:03:00,Gurugram,GGN-DS-02,Snacks,386.04,15,16.2,DP178,5.0
ORD102570,2026-06-13 12:04:00,Hyderabad,HYD-DS-01,Frozen Food,412.96,15,22.1,DP154,5.0
ORD104286,2026-05-18 12:29:00,CHENNAI,CHN-DS-01,Fruits & Vegetables,414.99,15,19.7,DP173,5.0
ORD101418,2026-05-12 16:00:00, chennai ,CHN-DS-01,Snacks,97.8,20,19.4,DP108,3.0
ORD105994,2026-05-07 07:36:00,Hyderabad,HYD-DS-01,Baby Care,286.31,15,12.3,DP148,5.0
ORD102259,2026-05-27 10:35:00,Gurugram,GGN-DS-02,Snacks,245.55,20,21.8,DP234,1.0
ORD100408,2026-05-08 07:21:00,Noida,NOI-DS-02,Bakery,346.65,15,12.7,DP234,3.0
ORD100919,2026-05-20 11:13:00,Noida,NOI-DS-01,Snacks,67.45,10,16.0,DP208,5.0
ORD101184,2026-05-21 12:00:00,GURUGRAM,GGN-DS-02,Bakery,407.3,15,28.5,DP103,5.0
ORD104652,2026-06-03 17:43:00,Gurugram,GGN-DS-01,Meat & Seafood,101.78,15,14.4,DP151,
ORD100939,2026-05-20 10:48:00,Pune,PUN-DS-01,Dairy & Breakfast,278.96,20,16.1,DP226,5.0
ORD104114,2026-06-02 22:08:00,Mumbai,MUM-DS-03,Personal Care,138.06,15,12.1,DP124,4.0
ORD102401,2026-06-13 21:26:00,Noida,NOI-DS-01,Frozen Food,127.84,15,21.9,DP113,3.0
ORD104735,2026-06-12 14:34:00, delhi ,DEL-DS-03,Baby Care,444.84,15,14.8,DP232,
ORD105932,2026-06-06 23:07:00,Gurugram,GGN-DS-02,Personal Care,86.8,15,22.2,DP101,5.0
ORD103520,2026-06-09 14:31:00,MUMBAI,MUM-DS-02,Meat & Seafood,450.66,15,17.2,DP121,5.0
ORD100695,2026-06-06 13:24:00,Pune,PUN-DS-01,Baby Care,322.16,15,15.6,DP192,4.0
ORD104984,2026-05-14 13:20:00,BENGALURU,BLR-DS-01,Personal Care,109.03,15,22.5,DP158,1.0
ORD101076,2026-06-03 13:48:00,Delhi,DEL-DS-03,Frozen Food,500.08,20,31.3,DP104,3.0
ORD103752,2026-06-10 15:53:00, pune ,PUN-DS-01,Frozen Food,218.05,15,11.7,DP145,5.0
ORD100586,2026-06-11 11:23:00,Bengaluru,BLR-DS-02,Bakery,301.91,15,12.8,DP250,5.0
ORD101993,2026-05-25 12:06:00,Bengaluru,BLR-DS-02,Fruits & Vegetables,169.1,15,17.6,DP155,5.0
ORD105341,2026-06-11 12:22:00,Noida,NOI-DS-02,Dairy & Breakfast,173.74,10,7.8,DP122,4.0
ORD101347,2026-05-12 19:22:00,Pune,PUN-DS-01,Household Essentials,459.4,15,19.3,DP208,4.0
ORD100623,2026-05-17 12:26:00,Hyderabad,HYD-DS-01,Baby Care,157.63,10,15.1,DP243,5.0
ORD104287,2026-06-04 21:50:00,Pune,PUN-DS-01,Snacks,170.35,20,33.6,DP137,5.0
ORD104534,2026-06-08 12:16:00, bengaluru ,BLR-DS-02,Beverages,191.74,15,21.7,DP159,5.0
ORD100634,2026-05-09 08:33:00, mumbai ,MUM-DS-03,Bakery,74.37,15,15.0,DP238,5.0
ORD103758,2026-05-30 22:40:00,NOIDA,NOI-DS-01,Beverages,157.3,15,15.6,DP123,5.0
ORD102897,2026-05-28 11:59:00, hyderabad ,HYD-DS-01,Baby Care,205.17,10,9.7,DP167,3.0
ORD101913,2026-05-21 21:15:00, noida ,NOI-DS-02,Snacks,144.41,15,15.0,DP180,5.0
ORD101762,2026-05-21 22:46:00, mumbai ,MUM-DS-01,Meat & Seafood,357.48,15,19.1,DP111,5.0
ORD104634,2026-06-01 18:36:00,Chennai,CHN-DS-01,Beverages,244.43,15,10.6,DP243,4.0
ORD104509,2026-06-01 20:30:00,MUMBAI,MUM-DS-02,Dairy & Breakfast,459.99,15,21.8,DP245,4.0
ORD101234,2026-05-06 17:55:00,Noida,NOI-DS-02,Beverages,249.43,20,12.2,DP116,1.0
ORD103695,2026-06-09 11:10:00,Chennai,CHN-DS-01,Dairy & Breakfast,269.82,20,22.2,DP240,4.0
ORD102185,2026-05-04 15:00:00,Bengaluru,BLR-DS-02,Bakery,326.14,15,17.6,DP140,5.0
ORD103623,2026-05-15 09:53:00,Delhi,DEL-DS-02,Dairy & Breakfast,181.88,10,9.3,DP189,3.0
ORD102131,2026-06-11 16:59:00,Hyderabad,HYD-DS-01,Beverages,,15,19.3,,
ORD102421,2026-05-31 10:08:00,Mumbai,MUM-DS-02,Personal Care,227.01,15,18.5,DP211,4.0
ORD105642,2026-06-05 14:35:00,Pune,PUN-DS-01,Frozen Food,137.08,10,5.7,DP146,5.0
ORD102228,2026-06-02 16:48:00,Hyderabad,HYD-DS-01,Personal Care,322.42,15,11.3,DP140,5.0
ORD105356,2026-05-08 12:17:00,Chennai,CHN-DS-01,Meat & Seafood,71.39,15,18.8,DP144,5.0
ORD105095,2026-05-03 07:02:00,PUNE,PUN-DS-01,Meat & Seafood,87.47,10,11.4,DP115,5.0
ORD104865,2026-05-18 10:58:00,Hyderabad,HYD-DS-02,Household Essentials,45.56,15,12.1,DP138,5.0
ORD104991,2026-06-09 13:53:00,Delhi,DEL-DS-02,Beverages,176.4,15,16.9,DP215,4.0
ORD100860,2026-05-28 11:13:00,Chennai,CHN-DS-01,Meat & Seafood,244.14,15,17.8,DP145,5.0
ORD105549,2026-05-08 17:47:00,Noida,NOI-DS-01,Frozen Food,441.12,15,12.9,DP158,5.0
ORD105179,2026-06-02 22:11:00,Mumbai,MUM-DS-02,Frozen Food,291.52,15,17.7,DP148,5.0
ORD103175,2026-05-14 20:38:00,Noida,NOI-DS-02,Fruits & Vegetables,289.56,20,18.4,DP123,1.0
ORD102181,2026-05-14 10:53:00,Delhi,DEL-DS-03,Fruits & Vegetables,233.73,15,13.2,DP127,3.0
ORD100290,2026-06-04 11:10:00,Mumbai,MUM-DS-03,Household Essentials,139.49,20,23.6,DP213,5.0
ORD100298,2026-05-30 20:34:00,Delhi,DEL-DS-02,Bakery,61.17,15,19.1,DP163,5.0
ORD102955,2026-05-25 14:02:00,Chennai,CHN-DS-01,Fruits & Vegetables,398.54,10,7.3,DP250,5.0
ORD102129,2026-05-08 11:06:00,Delhi,DEL-DS-03,Frozen Food,153.97,15,25.9,DP138,2.0
ORD100064,2026-05-26 14:09:00,Hyderabad,HYD-DS-02,Fruits & Vegetables,287.94,10,25.4,DP208,4.0
ORD104135,2026-05-27 13:18:00, bengaluru ,BLR-DS-02,Dairy & Breakfast,426.32,10,13.4,DP156,5.0
ORD102766,2026-05-13 13:47:00, bengaluru ,BLR-DS-02,Fruits & Vegetables,244.37,20,21.1,DP150,5.0
ORD104774,2026-05-26 09:57:00,Mumbai,MUM-DS-01,Bakery,215.55,15,16.4,DP186,5.0
ORD101486,2026-05-25 20:06:00,Chennai,CHN-DS-01,Snacks,181.45,20,32.3,DP213,5.0
ORD103134,2026-05-17 20:03:00,Chennai,CHN-DS-01,Personal Care,175.96,15,23.5,DP205,5.0
ORD100124,2026-05-03 17:47:00,Mumbai,MUM-DS-02,Frozen Food,534.63,15,17.6,DP198,4.0
ORD104785,2026-05-08 07:09:00,Pune,PUN-DS-01,Fruits & Vegetables,621.31,15,16.2,DP117,5.0
ORD101615,2026-05-19 23:15:00,BENGALURU,BLR-DS-02,Bakery,152.5,10,13.4,DP227,5.0
ORD105965,2026-05-22 16:30:00,Pune,PUN-DS-01,Beverages,464.23,20,19.3,DP230,3.0
ORD105113,2026-06-05 15:01:00,Hyderabad,HYD-DS-01,Frozen Food,393.19,15,20.2,DP184,5.0
ORD100366,2026-06-13 11:20:00, bengaluru ,BLR-DS-01,Dairy & Breakfast,82.4,15,7.7,DP178,5.0
ORD105119,2026-05-22 20:10:00, pune ,PUN-DS-01,Meat & Seafood,227.37,15,18.5,DP147,4.0
ORD102604,2026-05-01 20:32:00,Pune,PUN-DS-01,Personal Care,451.63,15,20.2,DP103,2.0
ORD105161,2026-05-21 07:05:00,Mumbai,MUM-DS-02,Frozen Food,267.12,15,18.3,DP213,2.0
ORD100390,2026-05-09 14:33:00,Chennai,CHN-DS-01,Frozen Food,79.61,10,4.0,DP102,4.0
ORD100450,2026-06-14 19:54:00,Noida,NOI-DS-01,Meat & Seafood,106.24,10,14.2,DP146,4.0
ORD103908,2026-06-02 18:47:00,Chennai,CHN-DS-01,Fruits & Vegetables,120.91,15,14.7,DP121,5.0
ORD104598,2026-05-13 17:07:00,Noida,NOI-DS-02,Dairy & Breakfast,224.05,15,24.4,DP234,4.0
ORD101254,2026-05-24 07:07:00,Bengaluru,BLR-DS-02,Dairy & Breakfast,208.93,10,4.0,DP131,5.0
ORD103084,2026-05-25 12:38:00,GURUGRAM,GGN-DS-01,Personal Care,98.3,10,14.3,DP244,5.0
ORD104094,2026-06-03 18:59:00,Pune,PUN-DS-01,Bakery,121.86,20,22.2,DP111,3.0
ORD102815,2026-06-05 07:35:00,CHENNAI,CHN-DS-01,Meat & Seafood,136.89,15,17.3,DP178,3.0
ORD100284,2026-05-17 19:15:00,Mumbai,MUM-DS-01,Frozen Food,94.97,15,20.1,DP184,5.0
ORD103958,2026-06-05 10:44:00,Delhi,DEL-DS-01,Meat & Seafood,371.32,15,15.3,DP213,5.0
ORD105811,2026-06-05 12:36:00,Delhi,DEL-DS-03,Beverages,333.39,20,33.9,DP182,5.0
ORD102821,2026-05-21 12:07:00,HYDERABAD,HYD-DS-01,Fruits & Vegetables,18.71,15,22.3,DP202,2.0
ORD103993,2026-05-20 21:46:00,Delhi,DEL-DS-03,Beverages,125.94,10,8.2,DP238,5.0
ORD102610,2026-05-30 21:56:00,Gurugram,GGN-DS-02,Fruits & Vegetables,165.77,20,29.2,DP132,5.0
ORD102060,2026-05-07 20:13:00,Bengaluru,BLR-DS-01,Fruits & Vegetables,153.88,20,26.4,DP115,4.0
ORD104722,2026-05-08 13:17:00,Bengaluru,BLR-DS-02,Dairy & Breakfast,349.49,15,23.3,DP112,4.0
ORD100278,2026-05-26 22:11:00,Noida,NOI-DS-01,Personal Care,545.7,10,10.5,DP102,5.0
ORD103312,2026-05-19 08:22:00,Hyderabad,HYD-DS-01,Dairy & Breakfast,182.64,15,8.2,DP197,5.0
ORD101216,2026-05-24 12:45:00, noida ,NOI-DS-01,Snacks,42.57,15,21.2,DP224,5.0
ORD100734,2026-06-09 22:44:00,Noida,NOI-DS-02,Household Essentials,96.55,15,17.4,DP163,5.0
ORD101728,2026-05-22 16:44:00,Mumbai,MUM-DS-02,Frozen Food,192.87,15,16.8,DP215,5.0
ORD102383,2026-05-11 17:41:00,Noida,NOI-DS-01,Household Essentials,80.28,15,15.2,DP247,5.0
ORD102956,2026-05-16 20:07:00,Bengaluru,BLR-DS-01,Dairy & Breakfast,449.84,15,18.3,DP214,4.0
ORD105243,2026-06-02 08:18:00,Mumbai,MUM-DS-03,Dairy & Breakfast,282.11,20,18.6,DP116,5.0
ORD101119,2026-05-23 20:30:00,Noida,NOI-DS-02,Meat & Seafood,264.0,15,21.1,DP147,4.0
ORD104276,2026-05-26 19:46:00,Noida,NOI-DS-01,Snacks,401.49,15,23.7,DP244,3.0
ORD105961,2026-05-19 21:56:00,Delhi,DEL-DS-02,Meat & Seafood,,10,19.3,,
ORD101121,2026-06-07 11:09:00,Pune,PUN-DS-01,Frozen Food,141.17,15,13.0,DP187,5.0
